datetime,MAIN,SIDE,SOUP,DESSERT,SALAD,BOTTLE,DRINK,ICE_CREAM,SWEETS_N_SNACKS,BAKED_GOOD,CONDIMENT,FRUIT,ALCOHOL,OTHER,TOTAL_SALES
2023-05-12 13:15:00,62,21,0,12,15,27,0,0,0,0,1,0,0,0,138
2023-05-12 13:30:00,55,9,0,8,9,12,0,0,0,0,0,0,0,0,93
2023-05-12 13:45:00,60,7,0,21,8,13,0,0,0,0,0,0,0,0,109
2023-05-12 14:00:00,16,4,0,9,0,3,0,0,0,0,0,0,0,0,32
2023-05-15 11:30:00,198,66,15,74,21,41,0,0,0,3,8,0,0,0,426
2023-05-15 11:45:00,188,22,21,57,18,31,0,0,0,5,13,0,0,0,355
2023-05-15 12:00:00,181,54,14,73,31,52,0,0,0,2,9,0,0,0,416
2023-05-15 12:15:00,72,32,13,44,23,17,0,0,0,3,8,0,0,0,212
2023-05-15 12:30:00,115,43,8,35,32,33,0,0,0,1,7,0,0,0,274
2023-05-15 12:45:00,92,29,9,38,30,27,0,0,0,2,6,0,0,0,233
2023-05-15 13:00:00,83,19,10,21,18,25,0,0,0,2,8,0,0,0,186
2023-05-15 13:15:00,78,16,8,12,19,18,0,0,0,1,5,0,0,0,157
2023-05-15 13:30:00,105,24,10,17,25,28,0,0,0,2,8,0,0,0,219
2023-05-15 13:45:00,149,33,11,24,23,28,0,0,0,2,8,0,0,0,278
2023-05-15 14:00:00,50,18,5,20,13,14,0,0,0,1,2,0,0,0,123
2023-05-16 11:30:00,294,31,0,66,71,46,0,0,0,0,2,0,0,0,510
2023-05-16 11:45:00,261,35,0,68,43,74,0,0,0,0,2,0,0,0,483
2023-05-16 12:00:00,171,37,0,56,47,36,0,0,0,0,1,0,0,0,348
2023-05-16 12:15:00,121,21,0,43,32,27,0,0,0,0,1,0,0,0,245
2023-05-16 12:30:00,112,25,0,32,28,30,0,0,0,0,1,0,0,0,228
2023-05-16 12:45:00,112,12,0,27,18,22,0,0,0,0,1,0,0,0,192
2023-05-16 13:00:00,131,19,0,26,28,34,0,0,0,0,1,0,0,0,239
2023-05-16 13:15:00,107,23,0,22,25,28,0,0,0,0,1,0,0,0,206
2023-05-16 13:30:00,115,18,0,29,19,27,0,0,0,0,1,0,0,0,209
2023-05-16 13:45:00,178,27,0,32,52,34,0,0,0,0,2,0,0,0,325
2023-05-16 14:00:00,59,13,0,6,28,17,0,0,0,0,1,0,0,0,124
2023-05-17 11:30:00,253,43,0,77,37,53,0,0,0,0,1,0,0,0,464
2023-05-17 11:45:00,203,34,0,58,52,50,0,0,0,0,2,0,0,0,399
2023-05-17 12:00:00,137,21,0,64,40,37,0,0,0,0,1,0,0,0,300
2023-05-17 12:15:00,134,36,0,51,38,26,0,0,0,0,1,0,0,0,286
2023-05-17 12:30:00,100,32,0,25,23,22,0,0,0,0,1,0,0,0,203
2023-05-17 12:45:00,80,22,0,19,24,21,0,0,0,0,1,0,0,0,167
2023-05-17 13:00:00,70,13,0,15,26,18,0,0,0,0,1,0,0,0,143
2023-05-17 13:15:00,65,14,0,13,26,12,0,0,0,0,1,0,0,0,131
2023-05-17 13:30:00,72,20,0,16,29,16,0,0,0,0,1,0,0,0,154
2023-05-17 13:45:00,112,14,0,18,22,32,0,0,0,0,1,0,0,0,199
2023-05-17 14:00:00,35,5,0,2,7,11,0,0,0,0,1,0,0,0,61
2023-05-22 11:30:00,194,31,27,48,43,54,0,0,0,6,19,0,0,0,422
2023-05-22 11:45:00,151,26,28,33,36,57,0,0,0,6,20,0,0,0,357
2023-05-22 12:00:00,120,12,23,36,42,35,0,0,0,5,17,0,0,0,290
2023-05-22 12:15:00,75,23,22,32,45,30,0,0,0,4,14,0,0,0,245
2023-05-22 12:30:00,105,29,38,66,54,48,0,0,0,8,22,0,0,0,370
2023-05-22 12:45:00,81,10,12,29,36,20,0,0,0,3,8,0,0,0,199
2023-05-22 13:00:00,71,12,21,31,25,22,0,0,0,5,14,0,0,0,201
2023-05-22 13:15:00,90,14,10,27,27,29,0,0,0,2,6,0,0,0,205
2023-05-22 13:30:00,88,15,17,28,25,31,0,0,0,4,12,0,0,0,220
2023-05-22 13:45:00,89,24,15,23,28,19,0,0,0,3,11,0,0,0,212
2023-05-22 14:00:00,41,6,4,15,5,8,0,0,0,1,3,0,0,0,83
2023-05-23 11:30:00,207,44,0,61,72,31,0,0,0,0,2,0,0,0,417
2023-05-23 11:45:00,217,23,0,64,62,38,0,0,0,0,2,0,0,0,406
2023-05-23 12:00:00,210,34,0,73,61,59,0,0,0,0,2,0,0,0,439
2023-05-23 12:15:00,164,37,0,66,61,32,0,0,0,0,2,0,0,0,362
2023-05-23 12:30:00,126,22,0,43,55,25,0,0,0,0,1,0,0,0,272
2023-05-23 12:45:00,101,19,0,33,43,21,0,0,0,0,1,0,0,0,218
2023-05-23 13:00:00,110,8,0,39,42,29,0,0,0,0,1,0,0,0,229
2023-05-23 13:15:00,78,14,0,23,21,20,0,0,0,0,1,0,0,0,157
2023-05-23 13:30:00,113,20,0,33,32,29,0,0,0,0,1,0,0,0,228
2023-05-23 13:45:00,196,31,0,38,38,46,0,0,0,0,2,0,0,0,351
2023-05-23 14:00:00,71,21,0,14,16,12,0,0,0,0,1,0,0,0,135
2023-05-24 11:30:00,165,31,0,33,41,60,0,0,0,0,2,0,0,0,332
2023-05-24 11:45:00,242,35,0,58,59,78,0,0,0,0,2,0,0,0,474
2023-05-24 12:00:00,242,43,0,46,73,95,0,0,0,0,3,0,0,0,502
2023-05-24 12:15:00,115,25,0,40,50,37,0,0,0,0,1,0,0,0,268
2023-05-24 12:30:00,116,26,0,36,39,45,0,0,0,0,1,0,0,0,263
2023-05-24 12:45:00,93,17,0,23,37,28,0,0,0,0,1,0,0,0,199
2023-05-24 13:00:00,109,20,0,34,44,37,0,0,0,0,1,0,0,0,245
2023-05-24 13:15:00,139,22,0,25,28,43,0,0,0,0,1,0,0,0,258
2023-05-24 13:30:00,151,39,0,32,44,37,0,0,0,0,2,0,0,0,305
2023-05-24 13:45:00,174,30,0,25,50,52,0,0,0,0,2,0,0,0,333
2023-05-24 14:00:00,90,12,0,12,33,34,0,0,0,0,1,0,0,0,182
2023-05-25 11:30:00,175,25,37,51,38,53,0,0,0,9,27,0,0,0,415
2023-05-25 11:45:00,175,35,47,54,51,51,0,0,0,11,28,0,0,0,452
2023-05-25 12:00:00,121,30,36,49,42,34,0,0,0,7,17,0,0,0,336
2023-05-25 12:15:00,88,13,15,32,32,23,0,0,0,3,8,0,0,0,214
2023-05-25 12:30:00,91,24,17,40,35,31,0,0,0,4,11,0,0,0,253
2023-05-25 12:45:00,62,19,20,30,30,26,0,0,0,4,12,0,0,0,203
2023-05-25 13:00:00,51,9,18,24,7,12,0,0,0,5,12,0,0,0,138
2023-05-25 13:15:00,68,13,19,29,35,18,0,0,0,4,11,0,0,0,197
2023-05-25 13:30:00,85,18,16,32,33,19,0,0,0,3,8,0,0,0,214
2023-05-25 13:45:00,140,28,24,53,29,37,0,0,0,6,16,0,0,0,333
2023-05-25 14:00:00,30,8,8,9,8,10,0,0,0,2,5,0,0,0,80
2023-05-26 11:30:00,190,27,20,69,51,96,0,0,0,4,14,0,0,0,471
2023-05-26 11:45:00,132,24,8,39,39,41,0,0,0,1,7,0,0,0,291
2023-05-26 12:00:00,104,18,4,23,40,30,0,0,0,0,4,0,0,0,223
2023-05-26 12:15:00,66,11,4,21,33,21,0,0,0,0,2,0,0,0,158
2023-05-26 12:30:00,55,15,5,17,29,14,0,0,0,0,2,0,0,0,137
2023-05-26 12:45:00,66,11,6,19,32,21,0,0,0,1,5,0,0,0,161
2023-05-26 13:00:00,71,12,3,13,34,26,0,0,0,0,2,0,0,0,161
2023-05-26 13:15:00,73,13,0,14,24,21,0,0,0,0,1,0,0,0,146
2023-05-26 13:30:00,56,17,4,11,20,13,0,0,0,0,4,0,0,0,125
2023-05-26 13:45:00,57,9,2,15,19,16,0,0,0,0,2,0,0,0,120
2023-05-26 14:00:00,16,6,1,5,4,9,0,0,0,0,1,0,0,0,42
2023-05-30 11:30:00,230,50,0,39,54,43,0,0,0,0,2,0,0,0,418
2023-05-30 11:45:00,282,56,0,51,67,52,0,0,0,0,3,0,0,0,511
2023-05-30 12:00:00,186,36,0,37,59,40,0,0,0,0,2,0,0,0,360
2023-05-30 12:15:00,98,29,0,30,38,23,0,0,0,0,1,0,0,0,219
2023-05-30 12:30:00,110,37,0,26,58,32,0,0,0,0,2,0,0,0,265
2023-05-30 12:45:00,123,23,0,33,55,23,0,0,0,0,2,0,0,0,259
2023-05-30 13:00:00,110,15,0,18,43,33,0,0,0,0,1,0,0,0,220
2023-05-30 13:15:00,103,25,0,18,30,23,0,0,0,0,1,0,0,0,200
2023-05-30 13:30:00,153,47,0,31,37,22,0,0,0,0,2,0,0,0,292
2023-05-30 13:45:00,198,38,0,38,40,31,0,0,0,0,2,0,0,0,347
2023-05-30 14:00:00,48,11,0,17,5,6,0,0,0,0,0,0,0,0,87
2023-05-31 11:30:00,160,28,62,82,43,54,0,0,0,16,39,0,0,0,484
2023-05-31 11:45:00,183,22,42,83,41,75,0,0,0,12,33,0,0,0,491
2023-05-31 12:00:00,127,25,23,78,39,44,0,0,0,6,15,0,0,0,357
2023-05-31 12:15:00,102,19,26,49,28,47,0,0,0,7,18,0,0,0,296
2023-05-31 12:30:00,81,34,25,46,46,39,0,0,0,6,17,0,0,0,294
2023-05-31 12:45:00,69,17,11,19,32,15,0,0,0,2,7,0,0,0,172
2023-05-31 13:00:00,77,14,16,35,28,36,0,0,0,4,13,0,0,0,223
2023-05-31 13:15:00,63,9,21,22,23,25,0,0,0,5,14,0,0,0,182
2023-05-31 13:30:00,112,23,30,54,29,45,0,0,0,7,18,0,0,0,318
2023-05-31 13:45:00,76,12,20,33,20,30,0,0,0,5,15,0,0,0,211
2023-05-31 14:00:00,23,3,6,14,4,6,0,0,0,2,3,0,0,0,61
2023-06-01 11:30:00,248,89,0,57,37,44,0,0,0,0,2,0,0,0,477
2023-06-01 11:45:00,275,94,0,61,48,62,0,0,0,0,3,0,0,0,543
2023-06-01 12:00:00,137,62,0,29,44,26,0,0,0,0,2,0,0,0,300
2023-06-01 12:15:00,118,54,0,31,46,33,0,0,0,0,2,0,0,0,284
2023-06-01 12:30:00,109,53,0,39,28,22,0,0,0,0,1,0,0,0,252
2023-06-01 12:45:00,103,57,0,24,22,28,0,0,0,0,1,0,0,0,235
2023-06-01 13:00:00,100,38,0,29,19,25,0,0,0,0,1,0,0,0,212
2023-06-01 13:15:00,98,58,0,24,17,19,0,0,0,0,1,0,0,0,217
2023-06-01 13:30:00,153,68,0,32,26,28,0,0,0,0,2,0,0,0,309
2023-06-01 13:45:00,168,60,0,30,30,34,0,0,0,0,2,0,0,0,324
2023-06-01 14:00:00,66,18,0,16,16,13,0,0,0,0,1,0,0,0,130
2023-06-02 11:30:00,191,39,0,82,42,29,0,0,0,0,1,0,0,0,384
2023-06-02 11:45:00,167,34,0,65,41,30,0,0,0,0,1,0,0,0,338
2023-06-02 12:00:00,166,35,0,55,52,36,0,0,0,0,2,0,0,0,346
2023-06-02 12:15:00,123,36,0,39,48,38,0,0,0,0,2,0,0,0,286
2023-06-02 12:30:00,85,23,0,32,30,22,0,0,0,0,1,0,0,0,193
2023-06-02 12:45:00,72,18,0,20,28,20,0,0,0,0,1,0,0,0,159
2023-06-02 13:00:00,62,10,0,16,28,15,0,0,0,0,1,0,0,0,132
2023-06-02 13:15:00,80,14,0,25,39,26,0,0,0,0,1,0,0,0,185
2023-06-02 13:30:00,74,22,0,18,21,21,0,0,0,0,1,0,0,0,157
2023-06-02 13:45:00,67,17,0,20,15,16,0,0,0,0,0,0,0,0,135
2023-06-02 14:00:00,36,3,0,7,14,8,0,0,0,0,0,0,0,0,68
2023-06-05 11:30:00,168,72,31,61,17,50,0,0,0,2,0,0,0,0,401
2023-06-05 11:45:00,114,56,21,42,23,43,0,0,0,1,0,0,0,0,300
2023-06-05 12:00:00,94,48,23,25,27,45,0,0,0,1,0,0,0,0,263
2023-06-05 12:15:00,70,41,12,11,18,30,0,0,0,0,0,0,0,0,182
2023-06-05 12:30:00,113,41,20,27,23,39,0,0,0,1,0,0,0,0,264
2023-06-05 12:45:00,81,52,16,20,15,30,0,0,0,1,0,0,0,0,215
2023-06-05 13:00:00,88,40,9,25,21,28,0,0,0,0,0,0,0,0,211
2023-06-05 13:15:00,68,42,10,18,14,22,0,0,0,0,0,0,0,0,174
2023-06-05 13:30:00,80,46,14,23,11,25,0,0,0,1,0,0,0,0,200
2023-06-05 13:45:00,87,51,19,29,11,34,0,0,0,1,0,0,0,0,232
2023-06-05 14:00:00,30,14,4,6,1,8,0,0,0,0,0,0,0,0,63
2023-06-06 11:30:00,214,68,0,53,22,34,0,0,0,0,1,0,0,0,392
2023-06-06 11:45:00,257,82,0,67,21,50,0,0,0,0,2,0,0,0,479
2023-06-06 12:00:00,194,74,0,58,24,32,0,0,0,0,3,0,0,0,385
2023-06-06 12:15:00,125,49,0,35,40,27,0,0,0,0,2,0,0,0,278
2023-06-06 12:30:00,148,71,0,41,26,55,0,0,0,0,2,0,0,0,343
2023-06-06 12:45:00,118,61,0,48,27,28,0,0,0,0,2,0,0,0,284
2023-06-06 13:00:00,101,36,0,31,18,25,0,0,0,0,1,0,0,0,212
2023-06-06 13:15:00,143,47,0,31,23,42,0,0,0,0,1,0,0,0,287
2023-06-06 13:30:00,116,56,0,34,19,25,0,0,0,0,3,0,0,0,253
2023-06-06 13:45:00,200,73,0,52,24,51,0,0,0,0,3,0,0,0,403
2023-06-06 14:00:00,43,17,0,12,8,4,0,0,0,0,0,0,0,0,84
2023-06-07 11:30:00,164,79,36,81,39,92,0,0,0,8,25,0,0,0,524
2023-06-07 11:45:00,167,92,38,68,41,71,0,0,0,7,20,0,0,0,504
2023-06-07 12:00:00,139,95,32,74,43,93,0,0,0,7,23,0,0,0,506
2023-06-07 12:15:00,127,89,26,54,41,53,0,0,0,6,20,0,0,0,416
2023-06-07 12:30:00,113,90,19,47,36,47,0,0,0,3,12,0,0,0,367
2023-06-07 12:45:00,62,39,11,22,14,21,0,0,0,2,6,0,0,0,177
2023-06-07 13:00:00,73,33,19,40,19,26,0,0,0,4,12,0,0,0,226
2023-06-07 13:15:00,89,61,22,40,17,40,0,0,0,4,10,0,0,0,283
2023-06-07 13:30:00,141,82,0,53,20,55,0,0,0,0,2,0,0,0,353
2023-06-07 13:45:00,145,65,0,41,23,44,0,0,0,0,1,0,0,0,319
2023-06-07 14:00:00,43,18,0,11,7,19,0,0,0,0,0,0,0,0,98
2023-06-08 11:30:00,252,33,0,48,56,52,0,0,0,0,2,0,0,0,443
2023-06-08 11:45:00,256,28,0,48,54,47,0,0,0,0,2,0,0,0,435
2023-06-08 12:00:00,182,46,0,22,72,28,0,0,0,0,3,0,0,0,353
2023-06-08 12:15:00,126,27,0,36,40,41,0,0,0,0,1,0,0,0,271
2023-06-08 12:30:00,128,28,0,34,47,29,0,0,0,0,1,0,0,0,267
2023-06-08 12:45:00,86,24,0,22,34,17,0,0,0,0,1,0,0,0,184
2023-06-08 13:00:00,86,17,0,26,31,30,0,0,0,0,1,0,0,0,191
2023-06-08 13:15:00,80,17,0,21,34,21,0,0,0,0,1,0,0,0,174
2023-06-08 13:30:00,134,31,0,26,38,33,0,0,0,0,1,0,0,0,263
2023-06-08 13:45:00,113,25,0,18,37,20,0,0,0,0,1,0,0,0,214
2023-06-08 14:00:00,32,6,0,6,14,5,0,0,0,0,0,0,0,0,63
2023-06-09 11:30:00,168,36,0,83,33,35,0,0,0,0,1,0,0,0,356
2023-06-09 11:45:00,108,28,0,61,30,22,0,0,0,0,0,0,0,0,249
2023-06-09 12:00:00,91,19,0,55,32,15,0,0,0,0,0,0,0,0,212
2023-06-09 12:15:00,120,25,0,57,45,37,0,0,0,0,1,0,0,0,285
2023-06-09 12:30:00,90,21,0,36,34,19,0,0,0,0,1,0,0,0,201
2023-06-09 12:45:00,90,31,0,50,36,40,0,0,0,0,1,0,0,0,248
2023-06-09 13:00:00,64,19,0,25,30,21,0,0,0,0,1,0,0,0,160
2023-06-09 13:15:00,51,13,0,36,11,17,0,0,0,0,0,0,0,0,128
2023-06-09 13:30:00,54,15,0,26,12,15,0,0,0,0,0,0,0,0,122
2023-06-09 13:45:00,52,8,0,20,12,9,0,0,0,0,0,0,0,0,101
2023-06-09 14:00:00,18,5,0,9,6,8,0,0,0,0,0,0,0,0,46
2023-06-12 11:30:00,190,62,10,79,32,65,0,0,0,1,7,0,0,0,446
2023-06-12 11:45:00,183,63,10,69,34,53,0,0,0,1,8,0,0,0,421
2023-06-12 12:00:00,136,48,7,54,33,47,0,0,0,1,5,0,0,0,331
2023-06-12 12:15:00,110,41,4,48,31,43,0,0,0,0,4,0,0,0,281
2023-06-12 12:30:00,145,59,9,56,44,67,0,0,0,1,8,0,0,0,389
2023-06-12 12:45:00,81,47,7,36,34,34,0,0,0,1,5,0,0,0,245
2023-06-12 13:00:00,63,28,7,31,15,29,0,0,0,2,6,0,0,0,181
2023-06-12 13:15:00,92,36,4,32,20,40,0,0,0,0,4,0,0,0,228
2023-06-12 13:30:00,118,43,9,23,20,43,0,0,0,1,7,0,0,0,264
2023-06-12 13:45:00,101,42,7,35,15,29,0,0,0,1,5,0,0,0,235
2023-06-12 14:00:00,42,17,6,10,10,10,0,0,0,1,2,0,0,0,98
2023-06-13 11:30:00,217,60,0,62,28,45,0,0,0,0,5,0,0,0,417
2023-06-13 11:45:00,225,50,0,63,27,60,0,0,0,0,5,0,0,0,430
2023-06-13 12:00:00,211,62,0,43,53,59,0,0,0,0,7,0,0,0,435
2023-06-13 12:15:00,131,40,0,33,25,43,0,0,0,0,3,0,0,0,275
2023-06-13 12:30:00,131,42,0,43,28,46,0,0,0,0,6,0,0,0,296
2023-06-13 12:45:00,97,31,0,30,20,21,0,0,0,0,2,0,0,0,201
2023-06-13 13:00:00,148,26,0,30,14,36,0,0,0,1,7,0,0,0,262
2023-06-13 13:15:00,127,39,0,30,15,51,0,0,0,0,4,0,0,0,266
2023-06-13 13:30:00,127,36,0,22,25,50,0,0,0,0,2,0,0,0,262
2023-06-13 13:45:00,175,36,0,25,29,51,0,0,0,0,5,0,0,0,321
2023-06-13 14:00:00,39,11,0,5,5,13,0,0,0,0,1,0,0,0,74
2023-06-14 11:30:00,126,68,68,58,19,49,0,0,0,18,47,0,0,0,453
2023-06-14 11:45:00,136,75,39,60,20,39,0,0,0,9,22,0,0,0,400
2023-06-14 12:00:00,140,86,33,58,19,39,0,0,0,8,21,0,0,0,404
2023-06-14 12:15:00,120,87,29,57,39,40,0,0,0,5,16,0,0,0,393
2023-06-14 12:30:00,78,60,26,35,19,28,0,0,0,6,18,0,0,0,270
2023-06-14 12:45:00,56,39,17,31,12,28,0,0,0,4,9,0,0,0,196
2023-06-14 13:00:00,79,49,23,43,25,35,0,0,0,6,17,0,0,0,277
2023-06-14 13:15:00,79,59,20,20,22,38,0,0,0,4,16,0,0,0,258
2023-06-14 13:30:00,67,53,29,25,15,29,0,0,0,7,20,0,0,0,245
2023-06-14 13:45:00,91,57,31,41,14,33,0,0,0,8,20,0,0,0,295
2023-06-14 14:00:00,20,17,5,5,6,7,0,0,0,1,2,0,0,0,63
2023-06-15 11:30:00,217,67,0,87,22,90,0,0,0,0,1,0,0,0,484
2023-06-15 11:45:00,204,70,0,77,33,72,0,0,0,0,2,0,0,0,458
2023-06-15 12:00:00,151,51,0,42,29,58,0,0,0,0,2,0,0,0,333
2023-06-15 12:15:00,152,62,0,53,40,48,0,0,0,0,2,0,0,0,357
2023-06-15 12:30:00,95,36,0,30,21,34,0,0,0,0,1,0,0,0,217
2023-06-15 12:45:00,88,21,0,28,18,39,0,0,0,0,1,0,0,0,195
2023-06-15 13:00:00,82,35,0,32,16,33,0,0,0,0,1,0,0,0,199
2023-06-15 13:15:00,78,27,0,16,14,22,0,0,0,0,1,0,0,0,158
2023-06-15 13:30:00,122,51,0,30,26,39,0,0,0,0,1,0,0,0,269
2023-06-15 13:45:00,128,53,0,35,17,51,0,0,0,0,1,0,0,0,285
2023-06-15 14:00:00,35,10,0,13,9,12,0,0,0,0,0,0,0,0,79
2023-06-16 11:30:00,164,62,4,53,28,25,0,0,0,0,3,0,0,0,339
2023-06-16 11:45:00,172,66,4,44,33,33,0,0,0,0,4,0,0,0,356
2023-06-16 12:00:00,87,58,1,30,24,25,0,0,0,0,2,0,0,0,227
2023-06-16 12:15:00,70,31,0,22,18,16,0,0,0,0,1,0,0,0,158
2023-06-16 12:30:00,75,49,0,16,31,22,0,0,0,0,1,0,0,0,194
2023-06-16 12:45:00,46,21,0,16,11,16,0,0,0,0,0,0,0,0,110
2023-06-16 13:00:00,54,9,0,17,15,16,0,0,0,0,0,0,0,0,111
2023-06-16 13:15:00,66,19,1,16,11,18,0,0,0,0,0,0,0,0,131
2023-06-16 13:30:00,44,15,1,7,13,14,0,0,0,0,1,0,0,0,95
2023-06-16 13:45:00,54,21,1,10,21,20,0,0,0,0,2,0,0,0,129
2023-06-16 14:00:00,26,12,0,5,8,10,0,0,0,0,0,0,0,0,61
2023-06-19 11:30:00,104,48,6,37,46,47,0,0,0,0,4,0,0,0,292
2023-06-19 11:45:00,103,45,9,40,40,35,0,0,0,0,5,0,0,0,277
2023-06-19 12:00:00,93,34,19,38,40,46,0,0,0,3,7,0,0,0,280
2023-06-19 12:15:00,92,45,13,30,40,44,0,0,0,1,4,0,0,0,269
2023-06-19 12:30:00,95,52,8,42,34,40,0,0,0,0,4,0,0,0,275
2023-06-19 12:45:00,70,35,4,24,25,27,0,0,0,0,4,0,0,0,189
2023-06-19 13:00:00,96,66,15,36,19,39,0,0,0,2,8,0,0,0,281
2023-06-19 13:15:00,100,59,15,36,33,47,0,0,0,2,6,0,0,0,298
2023-06-19 13:30:00,81,42,15,35,19,34,0,0,0,2,4,0,0,0,232
2023-06-19 13:45:00,58,23,8,21,18,24,0,0,0,1,1,0,0,0,154
2023-06-19 14:00:00,22,14,2,9,8,10,0,0,0,0,1,0,0,0,66
2023-06-20 11:30:00,135,41,0,31,25,47,0,0,0,0,1,0,0,0,280
2023-06-20 11:45:00,163,51,0,43,30,52,0,0,0,0,2,0,0,0,341
2023-06-20 12:00:00,184,63,0,54,52,61,0,0,0,0,2,0,0,0,416
2023-06-20 12:15:00,160,61,0,41,35,46,0,0,0,0,2,0,0,0,345
2023-06-20 12:30:00,137,48,0,45,40,48,0,0,0,0,2,0,0,0,320
2023-06-20 12:45:00,105,47,0,30,31,36,0,0,0,0,1,0,0,0,250
2023-06-20 13:00:00,147,54,0,34,38,42,0,0,0,0,2,0,0,0,317
2023-06-20 13:15:00,143,42,0,38,45,50,0,0,0,0,2,0,0,0,320
2023-06-20 13:30:00,86,27,0,15,20,20,0,0,0,0,1,0,0,0,169
2023-06-20 13:45:00,142,40,0,26,39,45,0,0,0,0,2,0,0,0,294
2023-06-20 14:00:00,18,7,0,7,9,9,0,0,0,0,0,0,0,0,50
2023-06-21 11:30:00,139,39,25,45,24,51,0,0,0,6,19,0,0,0,348
2023-06-21 11:45:00,138,29,12,43,16,47,0,0,0,2,7,0,0,0,294
2023-06-21 12:00:00,162,49,17,52,26,55,0,0,0,3,10,0,0,0,374
2023-06-21 12:15:00,127,35,17,51,32,60,0,0,0,4,13,0,0,0,339
2023-06-21 12:30:00,107,45,22,52,29,56,0,0,0,5,16,0,0,0,332
2023-06-21 12:45:00,94,38,16,43,18,38,0,0,0,3,8,0,0,0,258
2023-06-21 13:00:00,100,35,8,33,16,50,0,0,0,1,4,0,0,0,247
2023-06-21 13:15:00,105,30,16,46,16,31,0,0,0,4,12,0,0,0,260
2023-06-21 13:30:00,82,23,12,29,22,29,0,0,0,3,8,0,0,0,208
2023-06-21 13:45:00,109,48,13,31,25,39,0,0,0,2,9,0,0,0,276
2023-06-21 14:00:00,34,10,2,8,3,7,0,0,0,0,2,0,0,0,66
2023-06-22 11:30:00,132,59,0,31,38,51,0,0,0,0,2,0,0,0,313
2023-06-22 11:45:00,148,71,0,32,36,33,0,0,0,0,2,0,0,0,322
2023-06-22 12:00:00,144,54,0,26,47,28,0,0,0,0,2,0,0,0,301
2023-06-22 12:15:00,151,83,0,45,44,45,0,0,0,0,2,0,0,0,370
2023-06-22 12:30:00,155,71,0,43,44,34,0,0,0,0,2,0,0,0,349
2023-06-22 12:45:00,114,35,0,30,38,24,0,0,0,0,1,0,0,0,242
2023-06-22 13:00:00,134,44,0,34,34,34,0,0,0,0,1,0,0,0,281
2023-06-22 13:15:00,88,31,0,24,23,23,0,0,0,0,1,0,0,0,190
2023-06-22 13:30:00,77,22,0,17,13,21,0,0,0,0,1,0,0,0,151
2023-06-22 13:45:00,100,40,0,24,16,28,0,0,0,0,1,0,0,0,209
2023-06-22 14:00:00,31,16,0,9,5,8,0,0,0,0,0,0,0,0,69
2023-06-23 11:30:00,62,22,0,22,8,20,0,0,0,0,0,0,0,0,134
2023-06-23 11:45:00,111,28,0,34,22,31,0,0,0,0,1,0,0,0,227
2023-06-23 12:00:00,107,38,0,18,24,24,0,0,0,0,1,0,0,0,212
2023-06-23 12:15:00,76,37,0,13,21,19,0,0,0,0,1,0,0,0,167
2023-06-23 12:30:00,101,23,0,24,33,30,0,0,0,0,1,0,0,0,212
2023-06-23 12:45:00,73,32,0,20,30,17,0,0,0,0,1,0,0,0,173
2023-06-23 13:00:00,80,26,0,22,12,13,0,0,0,0,1,0,0,0,154
2023-06-23 13:15:00,86,25,0,29,24,24,0,0,0,0,1,0,0,0,189
2023-06-23 13:30:00,61,19,0,15,20,19,0,0,0,0,1,0,0,0,135
2023-06-23 13:45:00,49,19,0,12,10,24,0,0,0,0,1,0,0,0,115
2023-06-23 14:00:00,28,16,0,10,7,11,0,0,0,0,0,0,0,0,72
2023-06-26 11:30:00,77,35,14,27,16,42,0,0,0,3,9,0,0,0,223
2023-06-26 11:45:00,81,26,14,14,24,43,0,0,0,3,10,0,0,0,215
2023-06-26 12:00:00,109,35,21,43,28,52,0,0,0,5,14,0,0,0,307
2023-06-26 12:15:00,99,43,27,37,37,51,0,0,0,5,16,0,0,0,315
2023-06-26 12:30:00,118,26,12,41,41,59,0,0,0,2,9,0,0,0,308
2023-06-26 12:45:00,66,31,19,23,24,33,0,0,0,4,14,0,0,0,214
2023-06-26 13:00:00,84,22,16,20,22,38,0,0,0,3,11,0,0,0,216
2023-06-26 13:15:00,70,34,24,18,16,35,0,0,0,6,15,0,0,0,218
2023-06-26 13:30:00,68,22,21,14,19,27,0,0,0,5,14,0,0,0,190
2023-06-26 13:45:00,61,20,9,17,22,30,0,0,0,1,5,0,0,0,165
2023-06-26 14:00:00,16,6,3,6,6,5,0,0,0,1,1,0,0,0,44
2023-06-27 11:30:00,136,34,0,39,26,34,0,0,0,0,1,0,0,0,270
2023-06-27 11:45:00,152,51,0,32,33,28,0,0,0,0,2,0,0,0,298
2023-06-27 12:00:00,168,53,0,48,31,49,0,0,0,0,1,0,0,0,350
2023-06-27 12:15:00,161,53,0,47,35,48,0,0,0,0,2,0,0,0,346
2023-06-27 12:30:00,108,51,0,36,26,26,0,0,0,0,1,0,0,0,248
2023-06-27 12:45:00,73,32,0,13,16,23,0,0,0,0,1,0,0,0,158
2023-06-27 13:00:00,114,45,0,34,43,33,0,0,0,0,2,0,0,0,271
2023-06-27 13:15:00,104,28,0,15,20,31,0,0,0,0,1,0,0,0,199
2023-06-27 13:30:00,71,31,0,11,17,17,0,0,0,0,1,0,0,0,148
2023-06-27 13:45:00,97,27,0,24,15,16,0,0,0,0,1,0,0,0,180
